116.9598,112.404,120.6635,122.1745,114.0546,105.7665,107.2843,109.8837,107.52,114.6836,116.0439,120.5468,117.8871,114.4094,112.2139,113.1595,115.0449,119.0126,116.8302,113.7629,116.6444,113.3063,116.8673,115.44,120.9912,125.0559,132.7199,133.6492,131.6853,130.372,129.8367,129.8248,119.0284,110.7635,103.2782,96.3633,96.5357,97.0965,97.9976,95.443,94.8012,89.3855,89.0744,82.7506,80.2854,73.4861,75.2376,74.8971,73.5143,63.9599,62.785,65.6407,69.1814,62.7831,69.8662,67.2725,69.4754,68.8614,66.2924,68.8975,71.1124,77.0587,99.611,99.2326,90.7276,97.5449,102.5685,104.5668,104.5057,100.2401,106.3876,116.5813,115.0764,112.2563,103.9133,109.5839,112.3547,112.3488,109.6034,112.4408,110.684,103.7058,106.2697,106.0742,107.7244,107.6558,105.9955,104.8999,109.8231,107.8033,111.015,110.7138
120.2143,117.6572,119.3899,120.1548,114.1636,105.7165,111.4129,111.6536,113.3601,114.9131,116.4972,114.9253,116.4848,116.8618,113.0748,113.5773,115.242,118.2964,117.1767,113.5847,115.6576,111.113,110.9308,109.7385,113.4255,113.7257,117.0148,115.7986,114.2951,112.5383,108.3151,104.2627,95.8938,92.6437,96.6616,98.3881,99.4129,97.1141,97.3385,87.7924,88.8258,86.354,86.7467,82.0036,78.2001,68.179,72.6408,65.5146,63.5969,55.1807,52.2998,55.2902,57.8482,58.2551,63.5705,59.0898,60.73,59.6785,56.4166,60.6296,65.179,72.6861,93.2073,94.693,90.9074,96.1176,100.1378,104.425,105.8084,102.1834,108.7157,114.6492,110.0898,110.6639,104.8472,109.5137,108.5557,108.4824,108.361,114.1517,114.675,107.2322,109.031,108.8378,108.0563,107.1402,108.8811,107.7438,106.3763,108.3381,110.7988,110.1016
125.1832,119.1304,116.502,117.845,113.3298,107.5002,113.6092,109.1857,109.5661,114.149,122.4684,115.6262,114.8871,116.9428,112.4721,112.1833,114.6185,119.3725,117.9975,114.6169,115.0061,109.0539,107.1412,101.7165,100.4265,98.7459,102.5956,98.7603,99.749,97.8624,93.0378,92.2352,88.4464,89.2695,98.8231,101.2421,99.7959,92.3061,85.8774,75.3227,78.6269,78.3357,79.4095,75.4351,70.4826,54.1505,62.832,61.4558,58.1485,50.0821,45.5861,44.6714,44.7302,48.3382,52.5397,49.1591,51.7018,50.3266,45.9748,51.2446,56.784,64.818,88.5218,90.3688,87.6176,91.4895,96.5386,102.7088,104.526,99.9558,109.8503,114.8415,109.9923,111.4236,111.3666,112.3072,103.9712,104.2264,106.2065,113.1671,112.9219,110.8606,110.4585,108.4627,109.6097,105.3979,106.7605,108.2589,102.6802,108.0901,111.495,112.7139
122.6096,116.9043,118.6183,116.8604,111.0156,113.2937,116.2479,110.1284,100.3652,110.659,124.2682,118.2094,107.6549,108.8403,108.2529,111.1575,115.123,123.9812,120.1663,114.5946,113.6988,104.8915,100.1882,91.939,90.992,87.9965,94.2571,91.8424,91.517,90.8952,91.0636,101.4348,102.5473,98.202,94.0497,86.7189,81.4269,72.8904,70.5905,64.8163,65.4555,61.4623,62.4255,60.0636,57.3224,44.3834,47.6361,52.3505,50.3369,43.4003,41.1677,36.6228,35.689,31.2775,44.7697,45.9582,47.5657,45.8321,41.2255,45.514,47.9166,55.7052,85.8199,84.8684,76.6933,81.7317,88.6805,92.6422,92.5728,87.9514,100.6262,110.9335,107.0335,109.0715,118.0911,119.467,105.9835,106.261,107.8371,111.1335,106.5875,109.8396,109.5539,103.9068,107.1838,103.6264,103.9887,107.1206,106.535,107.0349,111.8466,112.7606
126.5445,120.8345,115.6102,114.1077,115.4194,116.5195,120.3173,114.715,100.2635,108.304,119.3423,115.1045,106.6459,111.229,112.2257,113.5778,115.8551,121.8004,116.4836,110.2244,108.5501,97.4307,88.8462,79.2129,77.5158,74.8593,84.9521,85.572,86.8715,87.975,83.757,92.807,87.6044,83.7291,80.9711,71.9284,66.4581,65.5086,64.5812,53.0561,53.381,49.2259,49.3343,47.526,45.4839,35.5458,42.7787,44.2192,43.336,39.3486,38.2533,32.7194,32.7508,30.2094,39.6233,38.6723,45.2797,43.3898,36.3143,41.1602,43.8018,51.8829,75.8468,77.0282,70.0878,72.7455,80.8682,83.5278,83.1147,79.5753,89.713,96.9624,96.0923,106.2309,115.244,116.4855,107.3548,108.283,111.3456,112.9834,109.9793,108.8562,109.7589,105.3946,105.5717,105.3048,104.9906,103.4833,106.5488,106.5301,112.7988,112.9767
119.0701,119.0957,115.8124,111.3644,116.765,113.7014,115.2634,115.7576,107.5911,111.9467,115.2005,115.3925,115.2031,121.3516,119.9035,117.8273,115.6555,115.6162,108.9142,99.6345,98.6835,87.8743,81.6298,76.2363,83.172,85.5775,99.7661,105.8214,106.7683,110.0001,102.4769,106.7601,95.5601,85.1244,73.9808,62.5165,58.7696,62.3051,61.7713,45.4879,44.3069,38.5265,37.7103,32.3521,29.0367,27.1544,36.2114,33.7898,33.7092,32.3323,32.0865,27.6613,30.7675,27.6713,38.9446,32.581,40.8765,38.4158,31.0898,37.0403,38.1392,47.5366,67.9496,71.2283,64.6072,69.3336,79.03,81.2896,80.6374,77.6718,77.4858,82.2553,83.2932,92.1294,101.5627,107.7958,110.9463,113.398,113.0885,114.7219,114.8637,106.1701,109.3822,108.015,106.0281,108.1196,110.2399,100.4212,111.7381,108.9444,111.0495,110.2625
117.8523,119.0684,117.5581,113.4319,116.1945,110.9903,114.3534,117.4593,119.1123,117.1167,112.7454,111.4918,116.5964,122.573,117.7685,113.4796,107.7058,102.0666,96.0045,86.46,86.7676,78.5605,75.6824,74.323,85.3367,90.6311,100.2303,104.4173,102.0615,103.8944,95.1957,91.3727,82.1075,73.2539,63.6808,59.3207,59.1602,57.4384,54.332,39.8101,39.8026,34.7399,34.8687,31.8228,28.6073,28.5432,32.8984,28.8765,27.7631,25.2642,23.8631,24.3979,26.5924,26.8479,42.406,33.3363,36.8046,34.97,29.2886,34.7501,36.2224,44.6335,61.6511,66.2444,64.9511,72.0739,81.5179,87.6297,89.5568,88.3022,82.6824,84.0943,83.6407,82.6461,88.5423,101.4904,107.3667,111.7119,112.0752,114.7222,117.5937,106.8246,109.6595,109.6614,107.9713,109.1609,115.176,107.625,112.1772,110.3388,108.6763,107.9365
119.0374,117.1792,116.0634,114.394,115.2078,113.7519,117.3354,121.8921,120.1786,118.7603,111.2927,116.779,118.9684,120.8089,117.5611,110.292,101.5166,88.3676,80.7342,72.371,74.8924,71.4561,71.9489,75.5707,87.3166,93.8739,96.1751,96.233,88.2504,85.1259,75.3076,67.2776,57.7781,48.4604,38.4366,35.3496,35.3693,30.8038,36.3091,35.8136,38.8416,33.0559,33.9309,34.8818,34.2807,33.6658,27.2428,26.3358,30.169,25.6231,23.7748,26.6776,26.8809,26.058,39.9419,30.5943,29.678,31.8972,25.8883,30.0253,33.5033,38.1092,53.2024,59.2496,66.1155,76.2495,86.8327,95.6768,100.1362,100.1113,91.5441,89.7377,93.1744,88.4325,81.8524,88.8241,96.3919,107.2512,113.2823,114.5395,117.556,104.1502,107.2482,109.067,110.5462,111.9624,111.2464,109.5784,114.0497,110.3704,110.3577,109.8644
122.2986,113.9817,107.6785,112.1555,117.9776,118.269,121.3916,125.2499,116.7171,112.6995,110.7157,118.8789,115.3109,114.5143,113.4234,104.7103,94.5401,78.6584,70.8788,65.671,67.7931,64.7608,65.895,66.0921,73.2967,81.8991,85.1427,83.7563,77.0166,73.4596,62.1186,55.1475,44.8835,37.9769,28.9162,26.3664,28.2225,23.1462,21.3384,23.5451,29.2282,24.6794,26.3624,30.2265,31.2192,28.667,25.3097,30.5858,31.4514,30.3989,30.4134,29.3483,25.2482,26.8931,37.7104,29.5343,31.7757,34.7001,27.5732,29.6658,33.7072,35.2712,44.4714,51.6843,62.1016,69.6353,81.2058,91.2923,97.2116,99.2372,94.5197,88.3591,94.5483,91.5099,83.392,79.9185,90.2281,103.0417,111.0982,109.7375,113.4747,100.2326,102.3972,105.436,108.4327,108.929,104.3232,106.9484,110.436,108.2215,111.2233,112.0489
119.2197,111.5772,110.1469,113.2688,114.9375,115.2487,116.6966,119.8211,117.5262,112.2301,114.366,116.9471,108.1404,100.9674,95.5099,85.9825,76.3288,63.9379,57.2689,53.2467,55.3903,53.538,57.681,58.9462,66.4097,74.7532,75.8285,73.503,66.6614,63.6681,57.1322,53.0576,50.2151,44.1052,34.7467,35.0078,36.7004,28.9238,22.3796,22.1631,27.3573,23.2358,26.3078,31.1244,32.1133,33.4786,32.0907,36.1023,34.8987,33.8029,33.772,30.6998,22.8744,23.393,36.1991,28.8405,29.517,32.2298,27.0836,28.4448,30.6437,31.1023,40.8312,46.8731,58.4951,66.3656,77.3353,88.158,94.1889,95.6756,91.6684,82.6047,87.3194,83.7123,83.6198,81.7233,86.1348,93.5641,101.7212,102.2553,107.6777,100.901,101.6674,102.5229,107.5886,104.547,106.4102,107.0829,102.9313,104.7312,105.3427,109.1207
