113.2818,106.6849,115.2061,122.0629,113.1622,105.3188,111.848,117.2506,119.8649,111.0891,112.6841,121.0823,113.3466,116.9253,114.1454,113.5036,113.2919,117.5209,119.125,114.9244,118.7306,115.0116,117.4468,116.6884,120.1487,123.5175,128.7538,130.8012,131.371,131.1183,130.9805,129.0997,123.9353,112.4184,106.6781,99.7812,92.5567,84.3837,95.5058,95.9086,93.54,86.0684,87.3523,85.3366,81.8906,72.9345,80.6943,82.5236,70.7988,69.4077,71.6179,63.5246,66.8601,66.4033,65.3241,62.7507,66.4895,67.3412,62.5593,66.6845,72.2025,85.9834,109.7929,104.8921,88.0331,93.4831,102.2269,106.4835,105.4753,107.5326,103.1678,113.656,109.9747,112.0382,100.8124,107.0494,116.5453,111.3188,111.282,113.8505,112.1828,107.6038,107.7145,109.0636,115.4903,107.1839,111.6744,111.8647,107.8046,107.0473,106.9515,109.0122
117.2343,111.9884,115.3336,122.0936,111.2879,108.0976,111.3547,119.1946,118.6859,112.025,114.8582,117.7141,111.8347,117.9411,115.9113,112.8725,114.526,118.2765,119.401,114.4556,114.2452,110.5969,113.1512,113.8986,115.1451,113.0947,112.8469,111.7191,113.5894,111.8659,107.6992,98.6303,98.5696,97.2049,99.9295,96.7523,99.2466,94.3563,96.5611,89.2447,86.7314,81.0222,80.3986,80.7978,78.0086,68.7252,78.1523,70.6256,65.5982,61.2119,56.1148,54.7499,60.733,61.3195,60.6155,57.8458,60.4454,55.8918,51.8496,55.2296,61.5801,77.9691,108.7408,103.7108,86.6643,88.5286,99.7538,106.2745,107.8928,112.5393,109.7475,107.4413,104.9569,109.7045,101.9724,106.7311,113.5187,111.5184,112.1767,113.4386,115.3022,105.6058,109.5028,113.8457,115.665,110.4112,109.4196,111.6244,107.9612,109.6835,108.8027,106.2876
121.6766,114.3092,112.7432,118.0776,113.7081,115.1862,112.6053,114.0259,112.2361,113.5287,117.7012,116.2536,114.1878,119.674,117.002,114.4705,115.1988,117.2373,117.3289,113.0596,112.3835,109.6082,111.7999,107.8538,105.643,100.6983,99.7865,94.1238,95.6507,91.9262,87.8858,84.8972,92.4916,97.3088,104.3183,99.7693,101.8241,93.9265,85.8874,75.6187,76.4646,72.6915,71.5758,70.7845,67.5067,55.4787,68.8194,61.7342,64.4425,58.0885,48.812,45.6479,48.7497,51.0524,51.6646,48.5119,53.3229,48.0519,42.5651,46.1102,52.0216,65.839,100.6841,98.1935,83.8106,85.0374,98.153,105.8697,104.8204,107.9926,108.9999,106.0001,106.1876,112.1995,110.6152,109.8702,110.0374,111.3875,109.6636,108.3263,113.7536,107.7663,110.3583,112.6281,114.49,112.781,109.2024,112.7325,107.1195,109.3646,111.1189,110.0352
114.7724,113.7014,118.68,113.5944,114.4523,118.4959,111.8275,112.7014,108.3653,117.221,113.8965,112.8025,120.2559,114.1882,112.1563,116.2408,114.5231,119.084,116.7122,113.591,113.3865,114.5911,112.9907,99.0152,96.8836,87.336,84.3874,78.0559,78.7959,82.0507,92.2557,101.3112,111.936,108.0388,100.0026,87.6119,82.3575,71.5326,69.1152,61.1424,63.146,55.4692,53.6557,56.9698,55.5297,45.4596,54.9743,46.6643,56.6302,50.003,44.9759,48.2828,40.3612,34.9495,46.167,43.7822,45.6365,42.9174,39.1507,46.4626,47.375,54.0182,90.6482,89.3392,73.2926,76.3937,85.5113,92.846,90.0613,93.7462,99.4113,105.3752,104.552,113.0116,111.8134,110.9872,108.2604,113.9058,111.4841,106.4212,111.1035,109.6731,114.7021,111.4173,112.6884,110.6843,106.9977,109.5376,112.1274,108.2079,111.5977,111.0854
119.7183,116.4798,116.2595,111.0732,118.6588,119.8018,116.8943,115.4658,108.4512,118.9257,114.1274,110.2538,120.0408,113.9829,112.3477,112.9128,114.0126,121.1428,116.6252,113.0113,113.3976,108.2748,98.2704,79.436,76.5181,70.4935,76.3279,74.9211,80.5646,85.8185,87.5713,97.8085,92.9856,85.8704,80.5229,73.0238,66.4206,64.0055,60.7542,49.2711,52.5459,47.8448,47.2448,48.3797,46.9565,35.893,46.455,39.0546,48.2047,41.5632,41.8355,44.8511,35.9573,24.2443,38.5959,38.9761,45.1013,42.7112,36.7845,44.2622,44.8309,47.7198,71.7242,75.8133,71.8693,74.1459,79.8608,83.5571,81.9308,81.0128,89.4198,93.3153,92.8576,106.0502,108.6111,109.4617,109.2471,108.8201,109.8139,109.7685,113.4607,110.0694,115.1842,111.3236,109.3687,110.2239,105.8782,108.4119,113.2244,107.6432,112.7605,112.6884
116.9095,115.2269,112.0107,111.375,117.2022,115.1216,119.6411,120.964,112.2693,116.9465,114.8805,114.6226,118.0163,118.2823,115.177,112.5345,114.8431,120.4071,114.3296,105.5392,106.7121,88.5361,72.9436,65.9282,77.2335,83.446,99.9258,109.4344,113.8369,118.7089,102.4333,110.0893,92.3172,78.9744,71.9058,65.5026,58.408,56.3073,57.4607,44.5006,44.0499,40.8753,44.4018,35.3397,31.2633,26.735,35.613,32.5789,40.4687,33.4449,34.5969,31.4983,29.2075,15.4895,35.4106,34.2476,40.7946,39.8633,33.0085,37.8978,39.2732,46.6739,57.8769,65.6657,73.0968,78.6902,85.5193,84.6033,82.2857,72.4733,76.9572,83.7165,78.9022,85.6267,106.9073,107.7938,113.6486,104.8595,108.7553,115.4298,112.6969,107.9897,110.5808,108.7329,108.2513,108.5295,111.4489,111.2599,114.6987,107.0776,110.3056,110.6722
117.9876,116.0124,116.5163,119.1783,114.1659,114.0287,114.4435,116.8468,112.9214,117.9887,113.7646,119.6893,113.6482,112.1175,113.9943,119.3462,115.3736,107.8447,98.0769,86.3466,86.0274,70.6079,66.3495,71.466,87.2228,93.8393,107.5729,114.3439,105.5167,105.5717,87.7801,86.6215,74.3873,68.4087,64.6587,60.3424,63.9401,61.9475,54.5343,42.2308,40.0385,35.5931,37.4573,30.1128,25.6365,26.7776,27.4491,28.7834,37.4775,25.0293,27.2571,26.4,21.7611,23.8146,42.0691,32.2429,36.3772,38.3197,32.3622,34.2151,33.1652,41.9099,57.8176,63.3679,65.5327,74.9907,86.0571,89.093,90.1046,81.6549,86.4753,87.1918,76.3958,75.7816,90.7917,108.6135,112.6158,107.8171,110.546,115.1084,113.7868,104.1498,108.0257,105.7926,106.5385,113.7659,112.2852,111.0789,114.3339,110.8833,109.2322,109.4748
117.4842,116.9004,121.2893,117.6453,116.0386,117.0265,114.8822,115.0742,111.6209,120.2169,113.7938,122.5224,119.6981,117.4383,118.7615,119.6324,108.6278,90.5171,77.2483,67.5545,71.2036,69.3587,75.8874,80.1072,88.9936,95.7026,102.8947,101.3794,85.6904,78.1438,68.3278,64.667,54.7041,46.7829,36.5922,34.9768,38.3211,41.932,37.4107,36.6833,40.7179,35.1472,33.8765,33.1454,31.2686,34.0818,23.6587,26.7416,34.0882,22.6629,27.6155,24.5358,20.004,25.2794,40.9224,29.6271,33.586,39.9212,30.7654,33.2693,31.5037,30.469,47.427,54.0624,61.4195,76.3608,88.2287,96.019,99.2293,93.2465,91.2988,90.8704,91.8093,86.1975,75.1217,95.009,100.7007,107.8796,107.891,111.0099,116.0313,105.6944,111.2403,104.2904,104.7855,115.1679,108.8812,104.1711,115.9539,117.8965,113.252,112.2416
120.393,115.3341,110.9817,113.9847,121.2532,118.0929,120.2908,120.8757,113.8453,116.1366,110.7699,117.172,118.2516,118.1591,116.3522,108.5744,95.8367,77.7704,67.2287,63.3976,68.56,65.5362,66.6867,66.6819,74.1647,83.7398,87.9665,86.0355,74.854,69.6953,58.5498,56.5748,44.5482,37.6192,28.5344,27.8673,28.7015,26.0686,22.0242,23.214,30.6193,27.0937,28.5495,29.9222,29.9281,29.2062,23.8089,27.9358,32.7186,29.3098,31.5337,27.522,20.6594,23.9975,38.0051,29.2654,33.7114,41.7393,32.8868,34.3701,35.4387,31.5435,35.178,45.4732,61.1528,71.6422,81.6138,90.772,94.7579,91.0896,92.6231,90.9489,96.9468,92.078,83.1086,81.172,88.5624,99.4111,108.3405,109.1508,112.4322,104.3013,105.8813,101.5679,103.6744,109.4449,104.3021,105.3388,112.3591,111.2022,112.1338,115.6122
115.661,116.2076,113.0286,117.3574,119.376,113.4497,114.2194,114.2542,116.8759,116.6452,111.5214,111.9428,110.0408,114.9023,104.1802,80.7085,70.0591,59.5374,52.6011,52.9103,58.5063,53.9558,55.6757,59.4561,69.5173,76.7685,74.5817,72.599,63.5534,59.4868,53.0869,56.4387,50.4806,47.1652,40.2992,35.9083,36.3366,31.6455,28.761,23.7404,28.5624,24.2909,26.9431,26.9807,28.5142,32.714,27.263,27.3054,31.4732,33.2266,31.479,31.778,29.1858,18.8821,36.4753,33.025,33.7035,39.6623,32.9915,31.279,30.4358,28.3433,31.4717,41.9851,57.9386,65.5296,76.7713,87.7845,92.6799,92.6033,93.6988,79.5369,92.3805,93.7873,90.0563,80.5832,75.7415,88.9911,102.6102,102.6889,104.9142,101.1758,101.3115,96.6438,101.9298,108.4765,107.5458,108.0903,109.8592,107.6028,106.4338,114.0714
